depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc14_unsigned_16.qdimacs.ch.aspq,complete,10,1.716,1.18,0.95,0.23,28.2,complete,1.716,1.716
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc15_unsigned_64.qdimacs.ch.aspq,complete,10,13.072,12.12,10.25,1.87,138.5,complete,13.072,13.072
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc16_signed_16.qdimacs.ch.aspq,complete,10,6.901,5.89,4.72,1.17,59.3,complete,6.901,6.901
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc16_unsigned_16.qdimacs.ch.aspq,complete,10,3.398,2.93,2.45,0.48,60.2,complete,3.398,3.398
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc19_unsigned_64.qdimacs.ch.aspq,complete,10,16.962,15.42,12.92,2.5,157,complete,16.962,16.962
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc27_unsigned_64.qdimacs.ch.aspq,complete,10,3.92,3.03,2.34,0.69,54.4,complete,3.92,3.92
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc33_unsigned_16.qdimacs.ch.aspq,complete,10,3.585,2.84,2.23,0.61,41.9,complete,3.585,3.585
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc37_unsigned_16.qdimacs.ch.aspq,complete,20,1.565,1.2,0.99,0.21,25.4,complete,1.565,1.565
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc43_signed_32.qdimacs.ch.aspq,complete,10,3.701,2.86,2.4,0.46,64.9,complete,3.701,3.701
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc44_signed_16.qdimacs.ch.aspq,complete,10,3.55,2.63,2.07,0.56,36.2,complete,3.55,3.55
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc49_signed_16.qdimacs.ch.aspq,complete,10,1.764,1.32,0.94,0.38,28.2,complete,1.764,1.764
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc50_unsigned_64.qdimacs.ch.aspq,complete,10,6.956,6.04,4.55,1.49,84,complete,6.956,6.956
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc54_unsigned_16.qdimacs.ch.aspq,complete,10,2.337,1.84,1.43,0.41,40.8,complete,2.337,2.337
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc54_unsigned_32.qdimacs.ch.aspq,complete,10,3.623,3.14,2.47,0.67,64.7,complete,3.623,3.623
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,rankfunc57_signed_32.qdimacs.ch.aspq,complete,10,4.084,3.48,2.52,0.96,48.3,complete,4.084,4.084
rareqs.bash,wf.pyqasp.rareqs.bash,fullQBFSelection.ch.aspq,reachqu_query03_1344.qdimacs.ch.aspq,outof time,143,802.259,800.84,791.53,9.31,1893.2,outof time,8000,1600
rareqs.bash,wf.pyqasp.rareqs.bash,fullQBFSelection.ch.aspq,reachqu_query04_1344.qdimacs.ch.aspq,outof time,143,801.337,800.8,799.45,1.35,521.5,outof time,8000,1600
rareqs.bash,wf.pyqasp.rareqs.bash,fullQBFSelection.ch.aspq,reachqu_query71_1344n.qdimacs.ch.aspq,outof time,143,801.125,800.76,797.99,2.77,301.5,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,renHorn_400CNF1280_2aQBF_22.qdimacs.ch.aspq,complete,20,2.394,1.89,1.53,0.36,44.4,complete,2.394,2.394
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,renHorn_400CNF1280_2aQBF_56.qdimacs.ch.aspq,outof time,143,800.269,800.05,799.2,0.85,65.7,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,renHorn_400CNF1400_2aQBF_49.qdimacs.ch.aspq,outof time,143,801.075,800.75,800.1,0.65,68.2,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,renHorn_400CNF1640_2aQBF_79.qdimacs.ch.aspq,complete,10,2.339,1.88,1.51,0.37,47.5,complete,2.339,2.339
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,renHorn_400CNF2240_2aQBF_20.qdimacs.ch.aspq,complete,10,2.419,1.94,1.55,0.39,63,complete,2.419,2.419
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_11.3.qdimacs.ch.aspq,complete,10,20.395,19.42,15.57,3.85,119.9,complete,20.395,20.395
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_14.1.qdimacs.ch.aspq,complete,10,3.819,2.87,2.45,0.42,58.7,complete,3.819,3.819
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_17.5.qdimacs.ch.aspq,complete,10,45.534,44.09,39.28,4.81,172,complete,45.534,45.534
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_18.4.qdimacs.ch.aspq,complete,10,8.337,7.39,5.91,1.48,146.6,complete,8.337,8.337
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_25.7.qdimacs.ch.aspq,complete,10,464.922,463.35,456.04,7.31,226.8,complete,464.922,464.922
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_26.4.qdimacs.ch.aspq,complete,10,15.897,15,12.48,2.52,148.8,complete,15.897,15.897
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_26.9.qdimacs.ch.aspq,complete,20,173.14,171.54,162.7,8.84,291.7,complete,173.14,173.14
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_27.1.qdimacs.ch.aspq,complete,10,2.044,1.61,1.36,0.25,61.1,complete,2.044,2.044
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_31.7.qdimacs.ch.aspq,complete,10,49.03,47.56,43.03,4.53,234.8,complete,49.03,49.03
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_3.1.qdimacs.ch.aspq,complete,10,2.363,1.66,1.35,0.31,57.7,complete,2.363,2.363
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_35.4.qdimacs.ch.aspq,complete,10,33.667,32.05,29.61,2.44,143.9,complete,33.667,33.667
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_36.7.qdimacs.ch.aspq,complete,20,75.885,74.52,67.3,7.22,226.2,complete,75.885,75.885
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_37.3.qdimacs.ch.aspq,complete,10,6.383,5.74,4.3,1.44,118.7,complete,6.383,6.383
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_41.1.qdimacs.ch.aspq,complete,10,2.383,1.75,1.54,0.21,59.5,complete,2.383,2.383
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_42.10.qdimacs.ch.aspq,complete,20,140.637,138.92,128.27,10.65,320.3,complete,140.637,140.637
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_48.2.qdimacs.ch.aspq,complete,10,2.622,2.05,1.54,0.51,90.9,complete,2.622,2.622
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_51.1.qdimacs.ch.aspq,complete,10,1.53,1.16,0.95,0.21,61.6,complete,1.53,1.53
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_56.6.qdimacs.ch.aspq,complete,10,71.75,70.35,60.98,9.37,203.8,complete,71.75,71.75
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_57.4.qdimacs.ch.aspq,complete,10,14.737,13.97,11.47,2.5,148.5,complete,14.737,14.737
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_58.2.qdimacs.ch.aspq,complete,10,5.386,4.61,3.66,0.95,90.7,complete,5.386,5.386
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_59.1.qdimacs.ch.aspq,complete,10,2.334,1.62,1.39,0.23,53.5,complete,2.334,2.334
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_60.9.qdimacs.ch.aspq,outof time,143,801.379,800.56,791.17,9.39,291.7,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_63.6.qdimacs.ch.aspq,complete,10,30.827,29.33,26.36,2.97,206.3,complete,30.827,30.827
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_63.8.qdimacs.ch.aspq,outof time,143,800.87,800.32,780.74,19.58,263.5,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_65.6.qdimacs.ch.aspq,complete,10,190.344,188.8,180.51,8.29,206.1,complete,190.344,190.344
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_71.8.qdimacs.ch.aspq,complete,20,112.954,111.2,102.57,8.63,263.2,complete,112.954,112.954
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_74.3.qdimacs.ch.aspq,complete,10,7.003,6.12,4.63,1.49,119.9,complete,7.003,7.003
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_75.10.qdimacs.ch.aspq,complete,10,110.85,109.25,97.84,11.41,315.4,complete,110.85,110.85
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_75.6.qdimacs.ch.aspq,complete,10,34.712,33.38,27.81,5.57,206.5,complete,34.712,34.712
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_77.8.qdimacs.ch.aspq,complete,20,350.193,348.6,332.69,15.91,263.1,complete,350.193,350.193
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_81.1.qdimacs.ch.aspq,complete,10,2.283,1.64,1.33,0.31,57.2,complete,2.283,2.283
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_83.3.qdimacs.ch.aspq,complete,10,20.785,19.86,15.6,4.26,119.4,complete,20.785,20.785
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_87.6.qdimacs.ch.aspq,complete,10,32.664,31.14,26.27,4.87,206.1,complete,32.664,32.664
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_92.3.qdimacs.ch.aspq,complete,10,11.409,10.07,7.77,2.3,116.5,complete,11.409,11.409
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_93.5.qdimacs.ch.aspq,complete,10,28.095,26.7,24.17,2.53,171,complete,28.095,28.095
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_96.4.qdimacs.ch.aspq,complete,10,19.127,18.14,15.29,2.85,144.2,complete,19.127,19.127
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_98.7.qdimacs.ch.aspq,complete,20,151.818,150.18,141.92,8.26,226.9,complete,151.818,151.818
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_98.9.qdimacs.ch.aspq,complete,20,186.411,184.92,174.74,10.18,288.1,complete,186.411,186.411
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_2_99.3.qdimacs.ch.aspq,complete,10,6.817,5.95,4.51,1.44,120.3,complete,6.817,6.817
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_10.9.qdimacs.ch.aspq,complete,20,122.779,121.14,110.26,10.88,285.3,complete,122.779,122.779
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_12.10.qdimacs.ch.aspq,outof time,143,801.217,800.68,790.38,10.3,318.9,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_1.8.qdimacs.ch.aspq,complete,10,474.054,472.55,466.77,5.78,255.9,complete,474.054,474.054
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_24.10.qdimacs.ch.aspq,outof time,143,801.832,800.92,790.56,10.36,320.4,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_24.6.qdimacs.ch.aspq,complete,10,147.955,146.23,135.56,10.67,206,complete,147.955,147.955
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_24.7.qdimacs.ch.aspq,complete,10,107.336,104.93,98.13,6.8,234.6,complete,107.336,107.336
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_25.10.qdimacs.ch.aspq,outof time,143,801.47,800.18,783.54,16.64,314.6,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_27.3.qdimacs.ch.aspq,complete,10,6.124,5.58,4.27,1.31,116.6,complete,6.124,6.124
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_32.10.qdimacs.ch.aspq,outof time,143,800.775,800.08,789.65,10.43,320.4,outof time,8000,1600
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_36.9.qdimacs.ch.aspq,complete,20,156.409,154.68,144.24,10.44,291.7,complete,156.409,156.409
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_37.7.qdimacs.ch.aspq,complete,10,52.509,50.89,46.52,4.37,234.8,complete,52.509,52.509
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_39.6.qdimacs.ch.aspq,complete,10,32.502,31.16,26.36,4.8,206.2,complete,32.502,32.502
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_41.5.qdimacs.ch.aspq,complete,10,31.861,30.26,26.47,3.79,177.1,complete,31.861,31.861
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_43.6.qdimacs.ch.aspq,complete,20,20.35,19.54,15.68,3.86,202.8,complete,20.35,20.35
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_44.2.qdimacs.ch.aspq,complete,10,2.292,1.62,1.33,0.29,84.5,complete,2.292,2.292
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_44.4.qdimacs.ch.aspq,complete,10,15.778,14.99,12.34,2.65,148.3,complete,15.778,15.778
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_45.2.qdimacs.ch.aspq,complete,10,6.863,5.99,4.93,1.06,90.9,complete,6.863,6.863
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_49.6.qdimacs.ch.aspq,complete,20,39.938,37.63,31.94,5.69,198.9,complete,39.938,39.938
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_54.3.qdimacs.ch.aspq,complete,10,8.888,8.05,6.31,1.74,116.3,complete,8.888,8.888
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_54.6.qdimacs.ch.aspq,complete,20,22.366,21.5,17.2,4.3,199.2,complete,22.366,22.366
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_61.8.qdimacs.ch.aspq,complete,20,88.771,87.19,80.62,6.57,263.1,complete,88.771,88.771
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_64.2.qdimacs.ch.aspq,complete,10,2.205,1.56,1.32,0.24,88.8,complete,2.205,2.205
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_65.10.qdimacs.ch.aspq,complete,10,56.78,55.24,47.1,8.14,320.6,complete,56.78,56.78
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_66.2.qdimacs.ch.aspq,complete,10,3.982,3.36,2.75,0.61,91.1,complete,3.982,3.982
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_68.8.qdimacs.ch.aspq,complete,20,27.671,26.24,21.21,5.03,263.2,complete,27.671,27.671
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_77.4.qdimacs.ch.aspq,complete,10,25.084,23.75,19.74,4.01,148.3,complete,25.084,25.084
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_78.8.qdimacs.ch.aspq,complete,20,54.816,53.33,46.4,6.93,263,complete,54.816,54.816
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_83.4.qdimacs.ch.aspq,complete,10,12.027,11.12,8.81,2.31,145.3,complete,12.027,12.027
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_84.6.qdimacs.ch.aspq,complete,10,41.919,39.3,33.36,5.94,206.3,complete,41.919,41.919
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_85.1.qdimacs.ch.aspq,complete,10,2.121,1.67,1.39,0.28,62.4,complete,2.121,2.121
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_87.5.qdimacs.ch.aspq,complete,10,16.522,15.6,12.25,3.35,176.5,complete,16.522,16.522
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_88.7.qdimacs.ch.aspq,complete,10,46.387,44.9,38.76,6.14,231.9,complete,46.387,46.387
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_90.8.qdimacs.ch.aspq,complete,20,60.205,58.8,52.02,6.78,263.5,complete,60.205,60.205
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_3_92.10.qdimacs.ch.aspq,complete,20,104.714,102.77,93.72,9.05,320.4,complete,104.714,104.714
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_11.1.qdimacs.ch.aspq,complete,10,2.587,1.9,1.6,0.3,60.5,complete,2.587,2.587
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_12.7.qdimacs.ch.aspq,complete,20,40.819,39.28,33.7,5.58,234.5,complete,40.819,40.819
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_20.7.qdimacs.ch.aspq,complete,20,44.471,42.69,36.5,6.19,232,complete,44.471,44.471
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_26.1.qdimacs.ch.aspq,complete,10,1.604,1.12,0.91,0.21,59,complete,1.604,1.604
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_26.6.qdimacs.ch.aspq,complete,20,26.067,24.66,20.42,4.24,205.1,complete,26.067,26.067
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_28.10.qdimacs.ch.aspq,complete,20,181.736,180.08,167.43,12.65,320.4,complete,181.736,181.736
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_34.10.qdimacs.ch.aspq,complete,10,320.616,318.59,309.33,9.26,320.4,complete,320.616,320.616
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_36.1.qdimacs.ch.aspq,complete,10,2.377,1.78,1.53,0.25,61.5,complete,2.377,2.377
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_37.6.qdimacs.ch.aspq,complete,250,2.982,2.09,1.8,0.29,206.2,complete,2.982,2.982
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_39.6.qdimacs.ch.aspq,complete,10,84.866,82.95,75.37,7.58,206.4,complete,84.866,84.866
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_40.8.qdimacs.ch.aspq,complete,20,24.845,23.44,18.84,4.6,261.3,complete,24.845,24.845
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_49.3.qdimacs.ch.aspq,complete,10,4.558,3.96,3.06,0.9,116.5,complete,4.558,4.558
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_51.8.qdimacs.ch.aspq,complete,20,40.408,39,33.79,5.21,263.1,complete,40.408,40.408
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_52.7.qdimacs.ch.aspq,complete,20,41.307,39.77,34.26,5.51,234.4,complete,41.307,41.307
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_53.9.qdimacs.ch.aspq,complete,250,8.687,6.65,5.89,0.76,291.9,complete,8.687,8.687
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_58.5.qdimacs.ch.aspq,complete,20,13.987,12.98,10.08,2.9,177,complete,13.987,13.987
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_59.2.qdimacs.ch.aspq,complete,10,2.334,1.81,1.47,0.34,88.9,complete,2.334,2.334
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_62.3.qdimacs.ch.aspq,complete,10,6.958,5.97,4.71,1.26,119.8,complete,6.958,6.958
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_66.3.qdimacs.ch.aspq,complete,10,6.419,5.88,4.64,1.24,119.7,complete,6.419,6.419
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_67.7.qdimacs.ch.aspq,complete,250,4.437,3.49,3.02,0.47,234.6,complete,4.437,4.437
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_68.10.qdimacs.ch.aspq,complete,250,9.27,7.87,7.04,0.83,320.7,complete,9.27,9.27
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_70.6.qdimacs.ch.aspq,complete,10,18.17,17.19,13.93,3.26,206.1,complete,18.17,18.17
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_72.1.qdimacs.ch.aspq,complete,10,1.279,0.98,0.78,0.2,62.4,complete,1.279,1.279
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_80.2.qdimacs.ch.aspq,complete,10,3.054,2.47,2.09,0.38,85.6,complete,3.054,3.054
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_82.2.qdimacs.ch.aspq,complete,10,3.347,2.86,2.41,0.45,88.8,complete,3.347,3.347
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_84.7.qdimacs.ch.aspq,complete,20,44.244,42.8,36.78,6.02,228.2,complete,44.244,44.244
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_86.2.qdimacs.ch.aspq,complete,10,3.854,3.11,2.68,0.43,88.6,complete,3.854,3.854
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_91.10.qdimacs.ch.aspq,complete,20,77.168,75.67,66.18,9.49,320.4,complete,77.168,77.168
depqbf-blo.bash,wf.gc.pyqasp.depqbf-blo.bash,fullQBFSelection.ch.aspq,robots_1_5_4_91.9.qdimacs.ch.aspq,complete,20,33.058,31.48,25.96,5.52,282.2,complete,33.058,33.058
